CUSTOMERID,FIRSTNAME,LASTNAME,ADDRESS1,ADDRESS2,CITY,STATE,ZIP,COUNTRY,REGION,EMAIL,PHONE,CREDITCARDTYPE,CREDITCARD,CREDITCARDEXPIRATIONYEAR,CREDITCARDEXPIRATIONMONTH,USERNAME,PASSWORD,AGE,INCOME,GENDER
27580,QQZHWL,SFBKQUXISC,8579915253 Dell Way,,EKPNAXR,MS,73511,US,1,SFBKQUXISC@dell.com,8579915253,2,6.52E+15,2008,6,user27580,password,45,100000,M
27581,LBWQAQ,MZLWMTTOTA,7680778714 Dell Way,,LZNDDOS,VT,33119,US,1,MZLWMTTOTA@dell.com,7680778714,4,6.27E+15,2008,6,user27581,password,30,80000,M
27582,NJESND,SHWVEMLOGF,3302036120 Dell Way,,MEPQXTN,MT,83253,US,1,SHWVEMLOGF@dell.com,3302036120,2,1.01E+15,2008,6,user27582,password,37,80000,F
27583,JHRUZI,ACJAQCPPXN,2529519930 Dell Way,,QAZWFGL,ME,25620,US,1,ACJAQCPPXN@dell.com,2529519930,2,9.23E+15,2008,6,user27583,password,38,40000,M
27584,LYYISP,YLEQOTEINW,2578028099 Dell Way,,WVYPMXX,IN,47336,US,1,YLEQOTEINW@dell.com,2578028099,5,9.20E+15,2008,6,user27584,password,18,100000,F
27585,BADLXM,FYQWJWHITX,3932029723 Dell Way,,SWWCZEN,NV,47162,US,1,FYQWJWHITX@dell.com,3932029723,5,5.17E+15,2008,6,user27585,password,37,80000,M
27586,TYKNFW,JQCNQFSZYU,8899479620 Dell Way,,FBTKBVZ,KS,13767,US,1,JQCNQFSZYU@dell.com,8899479620,2,9.77E+15,2008,6,user27586,password,19,40000,M
27587,JBWTVM,MTPUPJSZAI,3806145591 Dell Way,,DFXMYJS,AL,85287,US,1,MTPUPJSZAI@dell.com,3806145591,1,9.97E+15,2008,6,user27587,password,77,40000,F
27588,XLNXMA,BPGEIUSVIM,8130963731 Dell Way,,DXTLFJT,MA,68376,US,1,BPGEIUSVIM@dell.com,8130963731,4,7.07E+15,2008,6,user27588,password,53,100000,M
27589,HZEBIA,EMYBSSPKZP,8877130554 Dell Way,,NZCQJJK,NM,71490,US,1,EMYBSSPKZP@dell.com,8877130554,2,3.97E+15,2008,6,user27589,password,87,80000,F
27590,YWGNEC,HJCMXKYXAD,9451960165 Dell Way,,JUHPYVB,MD,87364,US,1,HJCMXKYXAD@dell.com,9451960165,3,5.03E+15,2008,6,user27590,password,22,80000,F
27591,MJFEGI,FJVKYZVTYW,7257240116 Dell Way,,ZXRWCNE,MI,40811,US,1,FJVKYZVTYW@dell.com,7257240116,4,8.64E+15,2008,6,user27591,password,67,60000,F
27592,DZCYFL,BIVYUDIHII,2607453658 Dell Way,,LPEFFSP,IA,60248,US,1,BIVYUDIHII@dell.com,2607453658,4,1.28E+15,2008,6,user27592,password,71,20000,M
27593,PIYEFL,FSGVSAKMGV,1566496684 Dell Way,,SLXXFCG,DC,45127,US,1,FSGVSAKMGV@dell.com,1566496684,1,6.18E+15,2008,6,user27593,password,32,60000,F
27594,NDWRYY,FMLYTQWDXF,9811821760 Dell Way,,JCWJASV,MN,69691,US,1,FMLYTQWDXF@dell.com,9811821760,4,4.58E+15,2008,6,user27594,password,85,40000,M
27595,JMGEWZ,ILPMEKDXFU,1550259387 Dell Way,,NPTEZIQ,MS,68158,US,1,ILPMEKDXFU@dell.com,1550259387,5,1.77E+15,2008,6,user27595,password,19,80000,M
27596,FDTMRQ,IQXINSTMXR,4025584298 Dell Way,,LSPCGOH,NC,43007,US,1,IQXINSTMXR@dell.com,4025584298,5,2.87E+15,2008,6,user27596,password,42,60000,M
27597,HPFOIY,QGYUZWSMSM,4460775854 Dell Way,,FXZDNBZ,LA,85981,US,1,QGYUZWSMSM@dell.com,4460775854,5,8.37E+15,2008,6,user27597,password,68,20000,M
27598,KWTCYB,DKUVZLLDRZ,7405258730 Dell Way,,METYAOV,TN,53078,US,1,DKUVZLLDRZ@dell.com,7405258730,3,1.01E+15,2008,6,user27598,password,37,20000,M
27599,EPUFUN,CBKCQXJETT,1013854967 Dell Way,,VLFTKHF,MD,75071,US,1,CBKCQXJETT@dell.com,1013854967,1,2.69E+15,2008,6,user27599,password,79,20000,M
27600,XPPOTZ,NIFTKOBUXQ,1767943791 Dell Way,,LWLIMJA,AK,37132,US,1,NIFTKOBUXQ@dell.com,1767943791,2,9.59E+15,2008,6,user27600,password,40,20000,F
27601,QQRADP,GXLHWHKFVA,9268329858 Dell Way,,ZXKSMSN,WA,84829,US,1,GXLHWHKFVA@dell.com,9268329858,4,6.87E+15,2008,6,user27601,password,82,60000,F
27602,FKWVAX,UJHJESKZQG,5326110566 Dell Way,,IWCDZOJ,NY,42857,US,1,UJHJESKZQG@dell.com,5326110566,4,6.30E+15,2008,6,user27602,password,84,40000,F
27603,TATNOD,UDWYOKREHT,3735816918 Dell Way,,LSNCNBY,NE,79616,US,1,UDWYOKREHT@dell.com,3735816918,4,4.69E+15,2008,6,user27603,password,77,40000,F
27604,WDGVNU,TROIEYYNNG,3750465677 Dell Way,,NTVCWJG,NH,23231,US,1,TROIEYYNNG@dell.com,3750465677,2,6.55E+15,2008,6,user27604,password,81,100000,F
27605,KLZGAT,FOZWXZZATC,4175145018 Dell Way,,ZMZOLLP,ID,35805,US,1,FOZWXZZATC@dell.com,4175145018,5,3.50E+15,2008,6,user27605,password,68,20000,M
27606,BSXBNG,DUAOIZWBXI,4766396824 Dell Way,,XWKNFTZ,VA,80715,US,1,DUAOIZWBXI@dell.com,4766396824,3,9.43E+15,2008,6,user27606,password,52,40000,F
27607,NXQTVK,FZTALGNSFM,2405758246 Dell Way,,PKXRDTE,ME,72291,US,1,FZTALGNSFM@dell.com,2405758246,3,8.94E+15,2008,6,user27607,password,80,80000,M
27608,QYIHEJ,BERDBVQGHP,5051783075 Dell Way,,VANRNFI,OH,58177,US,1,BERDBVQGHP@dell.com,5051783075,2,2.48E+15,2008,6,user27608,password,76,20000,F
27609,AHCBJM,FEFASCOFIX,5145724164 Dell Way,,XCHJOLY,NY,86218,US,1,FEFASCOFIX@dell.com,5145724164,1,2.30E+15,2008,6,user27609,password,46,40000,F
27610,VPSZJB,BFYURHMRDU,7357158776 Dell Way,,WWZYUAB,HI,41345,US,1,BFYURHMRDU@dell.com,7357158776,3,8.78E+15,2008,6,user27610,password,24,80000,F
27611,SGHUFJ,NBJTCYLWRY,2235230706 Dell Way,,KCGRHVU,WI,46906,US,1,NBJTCYLWRY@dell.com,2235230706,3,7.09E+15,2008,6,user27611,password,40,40000,M
27612,SDHNJA,NJYJEWNAQD,9910675256 Dell Way,,LLXGSWC,LA,14200,US,1,NJYJEWNAQD@dell.com,9910675256,4,1.88E+15,2008,6,user27612,password,83,60000,F
27613,HPJDOS,DITCHJAHXP,9451108405 Dell Way,,AOODAHN,RI,10854,US,1,DITCHJAHXP@dell.com,9451108405,4,6.33E+15,2008,6,user27613,password,33,100000,F
27614,XEMUXH,VGOKWNPANU,8847361147 Dell Way,,TKEWKDD,MA,35603,US,1,VGOKWNPANU@dell.com,8847361147,1,6.21E+15,2008,6,user27614,password,44,100000,M
27615,KSTCJM,DLYCTMXGEG,4733061060 Dell Way,,NPLIUBM,ND,11611,US,1,DLYCTMXGEG@dell.com,4733061060,5,3.11E+15,2008,6,user27615,password,40,60000,F
27616,EARISS,FUANZDXXVP,6589986690 Dell Way,,UNHHFCN,OR,96502,US,1,FUANZDXXVP@dell.com,6589986690,4,2.64E+15,2008,6,user27616,password,87,60000,F
27617,YZEQIA,DLSFUQEIPB,1710269130 Dell Way,,BOBQHDS,CA,67530,US,1,DLSFUQEIPB@dell.com,1710269130,3,2.94E+15,2008,6,user27617,password,31,60000,M
27618,CQVUMU,ITGZMXGBET,8285933884 Dell Way,,XUPKIAX,KS,30077,US,1,ITGZMXGBET@dell.com,8285933884,1,2.09E+15,2008,6,user27618,password,66,80000,F
27619,YQOHKL,GNLVQPXXDB,9098103987 Dell Way,,ERZTDLY,WV,45639,US,1,GNLVQPXXDB@dell.com,9098103987,3,9.65E+15,2008,6,user27619,password,42,100000,M
27620,CXMJCZ,JSKPNADNMT,5626374980 Dell Way,,JUAGZRR,NE,72310,US,1,JSKPNADNMT@dell.com,5626374980,2,4.47E+15,2008,6,user27620,password,43,80000,M
27621,EFLHJU,QACSVFBXKU,6892849809 Dell Way,,JGIZODY,WI,14420,US,1,QACSVFBXKU@dell.com,6892849809,1,3.07E+15,2008,6,user27621,password,54,20000,F
27622,SVJQQU,DUMNLHZQQO,8696364146 Dell Way,,PUNWYWQ,VA,26691,US,1,DUMNLHZQQO@dell.com,8696364146,3,4.38E+15,2008,6,user27622,password,75,100000,F
27623,VVEJEF,FFYPYCZQMI,9763322693 Dell Way,,OURUSNB,KY,92773,US,1,FFYPYCZQMI@dell.com,9763322693,3,1.16E+15,2008,6,user27623,password,22,40000,M
27624,DCAKWO,QVSOYJMTPI,9307369302 Dell Way,,TQCAYTR,UT,64797,US,1,QVSOYJMTPI@dell.com,9307369302,5,9.55E+15,2008,6,user27624,password,70,80000,F
27625,JIIFXU,OZWSUBAKOX,5616146888 Dell Way,,QETDKQL,LA,86398,US,1,OZWSUBAKOX@dell.com,5616146888,1,4.33E+15,2008,6,user27625,password,59,20000,F
27626,HONROI,BXWHYHQSCB,1632129161 Dell Way,,OSWVRVS,AL,64248,US,1,BXWHYHQSCB@dell.com,1632129161,5,5.05E+15,2008,6,user27626,password,68,40000,F
27627,LNBWFD,YZZASMQJDN,5274026032 Dell Way,,KJUCENK,ND,92111,US,1,YZZASMQJDN@dell.com,5274026032,4,7.87E+15,2008,6,user27627,password,37,40000,M
27628,WHDAQG,JJNAMCUVPG,4050685545 Dell Way,,JXNUQNF,DE,57939,US,1,JJNAMCUVPG@dell.com,4050685545,1,6.84E+15,2008,6,user27628,password,80,20000,M
27629,TCWQPK,HAMDSSUYCN,6114722123 Dell Way,,QZVRKSI,NV,64667,US,1,HAMDSSUYCN@dell.com,6114722123,4,8.47E+15,2008,6,user27629,password,54,40000,M
27630,IGKJKD,RRQNDISPGE,6134429314 Dell Way,,NEPFYEH,ND,18759,US,1,RRQNDISPGE@dell.com,6134429314,4,5.89E+15,2008,6,user27630,password,20,60000,F
27631,CYWDXD,HZGHARIQJE,8093753219 Dell Way,,QXMAIIB,UT,57194,US,1,HZGHARIQJE@dell.com,8093753219,4,6.73E+15,2008,6,user27631,password,50,80000,F
27632,FPKCHZ,ZRUEOBSEZY,7641455611 Dell Way,,UFHSWZM,SC,81175,US,1,ZRUEOBSEZY@dell.com,7641455611,2,1.51E+15,2008,6,user27632,password,87,80000,M
27633,PWOMWO,YJDFHXMCTK,6989132358 Dell Way,,TQTVEZQ,AZ,84205,US,1,YJDFHXMCTK@dell.com,6989132358,4,2.23E+15,2008,6,user27633,password,43,40000,M
27634,CUSOCK,XIIYJTLWJA,2511518699 Dell Way,,VYELORN,DE,86862,US,1,XIIYJTLWJA@dell.com,2511518699,4,2.46E+15,2008,6,user27634,password,20,60000,F
27635,WJQTZD,OSAIAZXVUH,8698413068 Dell Way,,ECAQTDP,MN,65891,US,1,OSAIAZXVUH@dell.com,8698413068,1,3.53E+15,2008,6,user27635,password,40,60000,M
27636,DPNTQH,OMDSKCKIFQ,3586818443 Dell Way,,VQYITVY,FL,75720,US,1,OMDSKCKIFQ@dell.com,3586818443,5,8.48E+15,2008,6,user27636,password,67,60000,F
27637,AGPRRS,KXLDHEVSCM,9083770048 Dell Way,,XHEBAAS,SC,37010,US,1,KXLDHEVSCM@dell.com,9083770048,5,3.59E+15,2008,6,user27637,password,89,100000,F
27638,GNAATH,FBTTVKYUAF,8389827159 Dell Way,,ALNJIGA,NH,45114,US,1,FBTTVKYUAF@dell.com,8389827159,4,4.58E+15,2008,6,user27638,password,70,40000,F
27639,UAFJDH,XCUFBGJSJR,9530313475 Dell Way,,WMXZNCL,TX,77239,US,1,XCUFBGJSJR@dell.com,9530313475,1,2.24E+15,2008,6,user27639,password,88,20000,F
27640,IAUHOS,LPWHTOEZIS,4775222427 Dell Way,,PKUJVEF,MA,38247,US,1,LPWHTOEZIS@dell.com,4775222427,1,5.38E+15,2008,6,user27640,password,34,20000,F
27641,HJTANP,AGAZDAQCVP,5561370300 Dell Way,,PIYMJJY,NV,92729,US,1,AGAZDAQCVP@dell.com,5561370300,1,3.88E+15,2008,6,user27641,password,30,40000,M
27642,NYJQNF,WARVWSUWKE,4896449105 Dell Way,,LBAGACR,IN,84860,US,1,WARVWSUWKE@dell.com,4896449105,4,2.33E+15,2008,6,user27642,password,82,40000,F
27643,UKWDFI,ACJAUHQPGS,7641568029 Dell Way,,ZYARRLI,ND,82207,US,1,ACJAUHQPGS@dell.com,7641568029,4,3.30E+15,2008,6,user27643,password,45,40000,F
27644,DPESPL,SIVQQYZIZT,4699493110 Dell Way,,OKYIRHL,ID,97181,US,1,SIVQQYZIZT@dell.com,4699493110,1,8.70E+15,2008,6,user27644,password,86,60000,M
27645,MDWFXE,SHXXKWYTXC,2841482442 Dell Way,,IIMVQPK,WY,83465,US,1,SHXXKWYTXC@dell.com,2841482442,5,8.78E+15,2008,6,user27645,password,87,80000,F
27646,XPFPQQ,LHOJOSFIPE,1000063488 Dell Way,,MCWCQOW,HI,41519,US,1,LHOJOSFIPE@dell.com,1000063488,1,2.26E+15,2008,6,user27646,password,73,80000,M
27647,QMKGVJ,YWHPBSGKJA,2884004885 Dell Way,,YSKPWXF,TX,60203,US,1,YWHPBSGKJA@dell.com,2884004885,1,6.18E+15,2008,6,user27647,password,67,40000,M
27648,ZKOVGC,BFZMODBDID,7189067072 Dell Way,,LYVOISC,NC,52279,US,1,BFZMODBDID@dell.com,7189067072,3,3.03E+15,2008,6,user27648,password,37,100000,M
27649,YQMHNK,UFGOLTZHOQ,5880731070 Dell Way,,YGCBJVW,MS,69130,US,1,UFGOLTZHOQ@dell.com,5880731070,3,6.62E+15,2008,6,user27649,password,58,100000,F
27650,NHDDAO,BVOXFKVGSU,9442307046 Dell Way,,CHNQBMR,IA,62987,US,1,BVOXFKVGSU@dell.com,9442307046,4,4.42E+15,2008,6,user27650,password,23,40000,F
27651,OCWVCV,QTOBRIXUAR,5140211211 Dell Way,,MBOZQYR,UT,95787,US,1,QTOBRIXUAR@dell.com,5140211211,3,3.29E+15,2008,6,user27651,password,43,20000,F
27652,FWPRZW,OIDEIENDXA,5215914716 Dell Way,,JYXFRRV,AK,68546,US,1,OIDEIENDXA@dell.com,5215914716,5,6.52E+15,2008,6,user27652,password,73,20000,F
27653,DLGXTF,MDAXGFGYND,1018853238 Dell Way,,ZADHHCY,MO,81765,US,1,MDAXGFGYND@dell.com,1018853238,1,9.13E+15,2008,6,user27653,password,38,100000,M
27654,FUIDKD,KAFPDALDGG,4421042406 Dell Way,,XTWMTPQ,SD,26273,US,1,KAFPDALDGG@dell.com,4421042406,5,9.68E+15,2008,6,user27654,password,23,20000,M
27655,KPMKGH,VBTCFVPMUE,2463742048 Dell Way,,BGXUPZC,MI,26486,US,1,VBTCFVPMUE@dell.com,2463742048,2,5.02E+15,2008,6,user27655,password,86,60000,F
27656,QZJAGT,LLZKKMPYGR,7134142283 Dell Way,,HIOMUUD,VT,69952,US,1,LLZKKMPYGR@dell.com,7134142283,4,3.85E+15,2008,6,user27656,password,18,80000,F
27657,CDEYRF,SPLTDICRNV,4474081798 Dell Way,,OPWZWZK,PA,63102,US,1,SPLTDICRNV@dell.com,4474081798,5,6.93E+15,2008,6,user27657,password,61,60000,F
27658,CQGYEJ,HRAVXPUKEG,4163460256 Dell Way,,EWMEOHA,CA,36110,US,1,HRAVXPUKEG@dell.com,4163460256,1,1.47E+15,2008,6,user27658,password,18,100000,F
27659,BDRAWK,MCAYCDABOK,9106371473 Dell Way,,XIREFFN,NY,36011,US,1,MCAYCDABOK@dell.com,9106371473,2,5.73E+15,2008,6,user27659,password,79,100000,M
27660,TANHYN,FUTKCJKBQY,9526352372 Dell Way,,NPKFWOE,MA,35138,US,1,FUTKCJKBQY@dell.com,9526352372,4,8.03E+15,2008,6,user27660,password,77,100000,M
27661,VDAFRI,PDCGHBJBBB,5607722853 Dell Way,,XKAQVPR,WY,41563,US,1,PDCGHBJBBB@dell.com,5607722853,3,8.52E+15,2008,6,user27661,password,44,20000,F
27662,UFKQJD,PRDJIWCRKN,6478334434 Dell Way,,JAEOYHC,ND,28379,US,1,PRDJIWCRKN@dell.com,6478334434,2,6.89E+15,2008,6,user27662,password,73,60000,F
27663,EIUZXW,DJJEOHVQLK,5356894555 Dell Way,,ISYDVCH,OH,71885,US,1,DJJEOHVQLK@dell.com,5356894555,3,6.81E+15,2008,6,user27663,password,82,40000,M
27664,KTPCPA,NNORSBFHKJ,1371769784 Dell Way,,XGJTEOY,NY,60322,US,1,NNORSBFHKJ@dell.com,1371769784,2,6.25E+15,2008,6,user27664,password,36,60000,F
27665,ZUMUTM,AKCSJUPDGG,3561582355 Dell Way,,QLESWKH,NJ,97096,US,1,AKCSJUPDGG@dell.com,3561582355,1,9.77E+15,2008,6,user27665,password,26,80000,F
27666,BZASXY,QWGTKBCXGJ,2912382132 Dell Way,,JCUFPFW,NC,99631,US,1,QWGTKBCXGJ@dell.com,2912382132,4,2.72E+15,2008,6,user27666,password,20,60000,M
27667,UHOPSE,DHOHIEUMTU,6646845875 Dell Way,,AFCZRNM,MS,19693,US,1,DHOHIEUMTU@dell.com,6646845875,3,2.09E+15,2008,6,user27667,password,77,40000,F
27668,IBDGPQ,ACOGZQZBTM,1074891772 Dell Way,,JWYBXHR,VA,52025,US,1,ACOGZQZBTM@dell.com,1074891772,3,1.24E+15,2008,6,user27668,password,53,20000,F
27669,CGZLYX,URKJERLPEJ,6225651083 Dell Way,,MKVSEDT,CA,37268,US,1,URKJERLPEJ@dell.com,6225651083,5,4.51E+15,2008,6,user27669,password,81,20000,M
27670,ZGONRK,ZLDNXNRBJD,4138679251 Dell Way,,YXTLROJ,ME,22039,US,1,ZLDNXNRBJD@dell.com,4138679251,3,3.57E+15,2008,6,user27670,password,67,100000,F
27671,DTFXTM,TQFOMANECC,7411942615 Dell Way,,BHJCVQA,TX,89437,US,1,TQFOMANECC@dell.com,7411942615,5,7.69E+15,2008,6,user27671,password,65,100000,M
27672,KMXUKA,AUVDUNCOVY,9758521351 Dell Way,,OIJRMQE,WY,70285,US,1,AUVDUNCOVY@dell.com,9758521351,3,5.03E+15,2008,6,user27672,password,88,100000,F
27673,HCSIWP,VFMPVCNBKU,2308304481 Dell Way,,WZSISOM,MD,39740,US,1,VFMPVCNBKU@dell.com,2308304481,2,8.31E+15,2008,6,user27673,password,62,100000,F
27674,RHZWKX,WKRHOHWCRW,9092999228 Dell Way,,RFLTMBV,KS,93317,US,1,WKRHOHWCRW@dell.com,9092999228,1,4.40E+15,2008,6,user27674,password,68,60000,M
27675,FWHGWY,FVTDNEVVDT,7446642172 Dell Way,,JHTLALM,TN,60955,US,1,FVTDNEVVDT@dell.com,7446642172,4,7.58E+15,2008,6,user27675,password,36,40000,F
27676,VJCBLL,OIHQGAGVFM,2642370865 Dell Way,,SUEERBR,NE,65192,US,1,OIHQGAGVFM@dell.com,2642370865,4,2.04E+15,2008,6,user27676,password,54,60000,F
27677,BEHDVY,SVKVPWVRTE,4077272515 Dell Way,,DGZRVMD,WA,67874,US,1,SVKVPWVRTE@dell.com,4077272515,5,3.63E+15,2008,6,user27677,password,83,80000,M
27678,XAPKBX,QQSVOIEEBB,2624501125 Dell Way,,HJMNQYX,RI,49087,US,1,QQSVOIEEBB@dell.com,2624501125,5,7.88E+15,2008,6,user27678,password,23,20000,F
27679,RAJPSQ,PIYZPXMTNA,2274245309 Dell Way,,OLGEYAF,OH,25987,US,1,PIYZPXMTNA@dell.com,2274245309,3,1.74E+15,2008,6,user27679,password,59,80000,M
27680,BAXOOL,HMSBTXGYNL,2665958161 Dell Way,,MCEBIZC,GA,38122,US,1,HMSBTXGYNL@dell.com,2665958161,1,8.95E+15,2008,6,user27680,password,37,60000,M
27681,SCDOGE,JGNWFOSXIN,7457654614 Dell Way,,WQJOLTP,AR,81797,US,1,JGNWFOSXIN@dell.com,7457654614,3,1.41E+15,2008,6,user27681,password,44,80000,F
27682,AZXGBW,ZWXBRYUUJZ,1109238464 Dell Way,,FCGSGJS,GA,36692,US,1,ZWXBRYUUJZ@dell.com,1109238464,1,3.37E+15,2008,6,user27682,password,34,40000,M
27683,CVKNCT,DDHKDLNJKM,2872957415 Dell Way,,FLNVTVO,CT,81160,US,1,DDHKDLNJKM@dell.com,2872957415,5,8.40E+15,2008,6,user27683,password,56,80000,M
27684,KDWLNC,RQFSEDWXVH,9138589774 Dell Way,,HFOUYRY,AK,23020,US,1,RQFSEDWXVH@dell.com,9138589774,5,3.14E+15,2008,6,user27684,password,23,80000,F
27685,ODIJTX,MEUMYGUBDP,5406013246 Dell Way,,APVILVP,GA,61135,US,1,MEUMYGUBDP@dell.com,5406013246,1,1.62E+15,2008,6,user27685,password,69,20000,F
27686,HHLJYA,WKHJEBSPTL,2368675952 Dell Way,,BCDRFUR,WA,57575,US,1,WKHJEBSPTL@dell.com,2368675952,4,9.19E+15,2008,6,user27686,password,29,100000,M
27687,MUAGEU,SWDWPVLCOA,9468414273 Dell Way,,DKRIAKK,IL,27658,US,1,SWDWPVLCOA@dell.com,9468414273,5,8.76E+15,2008,6,user27687,password,73,80000,F
27688,FSAQHF,QNBAUVEMOI,4719659185 Dell Way,,AMULHNW,NC,75300,US,1,QNBAUVEMOI@dell.com,4719659185,1,8.30E+15,2008,6,user27688,password,86,60000,M
27689,XJYBNQ,REGDWEYTTL,3767981625 Dell Way,,MDJKDPU,NH,17109,US,1,REGDWEYTTL@dell.com,3767981625,3,5.60E+15,2008,6,user27689,password,73,100000,M
27690,FKKHHF,WUMMMNDDQN,1469468540 Dell Way,,XCNJZIE,MO,97816,US,1,WUMMMNDDQN@dell.com,1469468540,3,8.59E+15,2008,6,user27690,password,84,80000,M
27691,SSMHKA,WRMSTOEIFW,9693946272 Dell Way,,VFEMBDW,SC,42755,US,1,WRMSTOEIFW@dell.com,9693946272,1,2.17E+15,2008,6,user27691,password,63,80000,M
27692,HHSXXG,HQQZMGHAEA,6813732212 Dell Way,,GCJCCCB,AL,45865,US,1,HQQZMGHAEA@dell.com,6813732212,5,7.51E+15,2008,6,user27692,password,83,60000,F
27693,CXKBEK,BBEWDBILOJ,2566534238 Dell Way,,NUURJOJ,LA,43118,US,1,BBEWDBILOJ@dell.com,2566534238,4,2.36E+15,2008,6,user27693,password,23,40000,F
27694,YQMOYB,QMTRROPZOF,7957979928 Dell Way,,DYTGZDE,SC,46359,US,1,QMTRROPZOF@dell.com,7957979928,5,1.69E+15,2008,6,user27694,password,39,100000,M
27695,KIOQZG,ZVYFCKAUMK,4421922069 Dell Way,,EBAKOVK,RI,60501,US,1,ZVYFCKAUMK@dell.com,4421922069,2,3.19E+15,2008,6,user27695,password,45,80000,F
27696,DRGSYZ,RBZIITTZBS,5159001941 Dell Way,,RBSXZKI,KS,68623,US,1,RBZIITTZBS@dell.com,5159001941,1,6.13E+15,2008,6,user27696,password,26,40000,F
27697,HPSEKD,OAIDMHSSZS,7889993675 Dell Way,,VLXFGAR,CO,38904,US,1,OAIDMHSSZS@dell.com,7889993675,5,6.97E+15,2008,6,user27697,password,54,60000,M
27698,FVVPTV,YKPSNXILRQ,9809629045 Dell Way,,AKWHALV,AR,80998,US,1,YKPSNXILRQ@dell.com,9809629045,3,1.26E+15,2008,6,user27698,password,28,80000,F
27699,AFDIAS,KQXAHYNFPX,8749760356 Dell Way,,PIEKGWU,ND,48156,US,1,KQXAHYNFPX@dell.com,8749760356,1,1.51E+15,2008,6,user27699,password,27,100000,F
27700,DGHZHI,KQVBWALYYH,9338776838 Dell Way,,BVQUGMA,RI,10606,US,1,KQVBWALYYH@dell.com,9338776838,4,8.71E+15,2008,6,user27700,password,72,40000,M
27701,TLCRKE,TDCIRQWXRU,3455916174 Dell Way,,HKFDLVO,ND,43562,US,1,TDCIRQWXRU@dell.com,3455916174,5,8.25E+15,2008,6,user27701,password,78,40000,F
27702,BOXTCZ,PZOOXMGLNI,5150793602 Dell Way,,JGELZWW,DC,96777,US,1,PZOOXMGLNI@dell.com,5150793602,5,9.62E+15,2008,6,user27702,password,65,100000,F
27703,QPOLKX,IIMXAVSGLN,4465769695 Dell Way,,PZTEVYU,MI,13949,US,1,IIMXAVSGLN@dell.com,4465769695,3,7.84E+15,2008,6,user27703,password,30,100000,M
27704,ILRJTN,IYAHIGCTAB,9909131356 Dell Way,,AOIBKRA,MI,68247,US,1,IYAHIGCTAB@dell.com,9909131356,1,1.46E+15,2008,6,user27704,password,48,40000,F
27705,LFILTV,CEHUUMHWFF,6988465980 Dell Way,,NDVPLCI,OH,73449,US,1,CEHUUMHWFF@dell.com,6988465980,2,5.27E+15,2008,6,user27705,password,39,40000,F
27706,OPMRNE,LTXVCAMRCC,4594102253 Dell Way,,URHSGUJ,OR,29597,US,1,LTXVCAMRCC@dell.com,4594102253,3,6.27E+15,2008,6,user27706,password,52,80000,F
27707,TERKHU,TZKQMKADAY,3121146586 Dell Way,,QMJHFIO,VT,67706,US,1,TZKQMKADAY@dell.com,3121146586,4,8.03E+15,2008,6,user27707,password,28,20000,F
27708,VAZPGV,IHHFDORZHZ,7549613006 Dell Way,,LNIOACG,NH,52568,US,1,IHHFDORZHZ@dell.com,7549613006,5,2.65E+15,2008,6,user27708,password,86,60000,M
27709,DZWVXU,PIQWTEWXUB,4570040964 Dell Way,,GAGYOJP,MO,66393,US,1,PIQWTEWXUB@dell.com,4570040964,5,7.56E+15,2008,6,user27709,password,46,100000,M
27710,DFKMER,RXYCCJLKFW,4593008247 Dell Way,,AVHAMKY,IN,67932,US,1,RXYCCJLKFW@dell.com,4593008247,1,9.32E+15,2008,6,user27710,password,86,20000,F
27711,MBPKQX,OJKALCGMFL,1608165844 Dell Way,,PLWKYKX,MN,77336,US,1,OJKALCGMFL@dell.com,1608165844,4,4.73E+15,2008,6,user27711,password,25,40000,M
27712,PJGIXA,QENGYLRZJE,1382353848 Dell Way,,AZWFYQZ,HI,59692,US,1,QENGYLRZJE@dell.com,1382353848,2,9.95E+15,2008,6,user27712,password,26,80000,F
27713,PFCRWQ,DRVWPYJMXO,5445863852 Dell Way,,NLYYKFD,NJ,15899,US,1,DRVWPYJMXO@dell.com,5445863852,2,5.11E+15,2008,6,user27713,password,34,40000,M
27714,YOQUOK,YSBJQQTOKV,8638517065 Dell Way,,FLXZIGH,LA,84088,US,1,YSBJQQTOKV@dell.com,8638517065,4,6.55E+15,2008,6,user27714,password,30,100000,M
27715,VGUKRJ,OZBWDWYXYO,6629165206 Dell Way,,VERDCGC,SC,57495,US,1,OZBWDWYXYO@dell.com,6629165206,1,3.25E+15,2008,6,user27715,password,35,80000,F
27716,HQCOKW,XNXRSUHLSV,2940322611 Dell Way,,QGXESHS,NV,60534,US,1,XNXRSUHLSV@dell.com,2940322611,3,8.83E+15,2008,6,user27716,password,89,20000,M
27717,ZFODBN,NGDTESSUVD,3893256866 Dell Way,,RJDYCAX,AK,87549,US,1,NGDTESSUVD@dell.com,3893256866,2,6.99E+15,2008,6,user27717,password,59,80000,M
27718,IXWGED,XJDIQLTHUI,2860766415 Dell Way,,YIZAEKO,KY,23524,US,1,XJDIQLTHUI@dell.com,2860766415,1,2.73E+15,2008,6,user27718,password,90,80000,F
27719,VWJSBN,BTEBBFYRPY,7501319502 Dell Way,,AHYQARN,NE,85012,US,1,BTEBBFYRPY@dell.com,7501319502,4,4.41E+15,2008,6,user27719,password,27,100000,M
